"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","interval","min_amount","max_amount","currency","is_remote","job_function","emails","description","company_url","company_url_direct","company_addresses","company_industry","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"4ccb45ee24ed75d5","indeed","https://www.indeed.com/viewjob?jk=4ccb45ee24ed75d5","https://caring.breezy.hr/p/e768f5c6bdd6-caregivers-needed-all-shifts-available?source=indeed","CAREGIVERS NEEDED - ALL SHIFTS AVAILABLE","Caring Senior Service","Fort Worth, TX, US","fulltime","2024-05-31","hourly",14.0,16.0,"USD",False,"","","**Caring Senior Service of Fort Worth** is urgently hiring Certified CNAs and Caregivers in Fort Worth!


Are you interested in being part of a team that is dedicated to improving the quality of life of Seniors? Come join our team! Caring Senior Service is hiring Experienced Caregivers and Certified Nursing Assistant (full-time and part-time available), providing non-medical care to the elderly.

  

We have AM, PM, and weekend work with clients in the client's homes. We provide care for our clients including***companionship, meal prep, personal care, light housekeeping, transfers, and errand transportation.***

 **MUST HAVE AT LEAST ONE YEAR OF EXPERIENCE!**

 **VALID DL AND RELIABLE TRANSPORTATION!**

  

**$14-$16 PER HOUR !**","https://www.indeed.com/cmp/Caring-Senior-Service","http://www.caringseniorservice.com","201 East Park Avenue, Ste 200 San Antonio, TX 78212"," Health Care","11 to 50","$1M to $5M (USD)","Caring Senior Service is looking for compassionate, qualified individuals to add to our team. We offer excellent career opportunities.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/05c3c49df76630f288971d093c481a5f","","Jeff Salter","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/43a99311330af4a86177878125f636fa"
"1663059b3040c9eb","indeed","https://www.indeed.com/viewjob?jk=1663059b3040c9eb","http://www.indeed.com/job/caregiver-needed-1663059b3040c9eb","CAREGIVER NEEDED","Heaven at Home Senior Care","Fort Worth, TX, US","parttime, fulltime","2024-05-31","hourly",13.0,16.0,"USD",False,"","","*Heaven at Home Care* is looking to hire *high-energy motivated caregivers* and/or certified CNAs who know how to **remain professional, compassionate, and dedicated.**

WE ARE CURRENTLY HIRING CAREGIVERS, CNAs, and HHAs IN THE FT WORTH AREA FOR PART-TIME, FULL-TIME, DAYS, AND/OR NIGHTS.

STUDENTS ARE MORE THAN WELCOME TO APPLY!

Applicants must be able to work their scheduled shift which may include but is not limited to weekends and holidays.

**BENEFITS:**  
Health Insurance - Medical  
FREE ONGOING education  
Shifts close to home Denton, Dallas, Ft. Worth,  
Consistent and reliable hours to include weekly pay with direct deposit  
Mobile time and attendance technology means easy access to your scheduling and care information.  
Access to PayActiv for immediate pay needs.

**JOB RESPONSIBILITIES:**  
-Provide client with hygiene care as directed including, but not limited to: bathing, grooming, oral care, dressing, undressing, toileting activities, feeding, meal preparation, linen changes, light housekeeping  
-Assist client in active and passive range of motion defined by the plan of care, document observed changes, report any changes to the agency supervisor  
-Assist client in walking and transportation to doctor appointments, outdoor activities, shopping  
-Develop and promote a safe environment for quality client care through adherence to established policies, procedures, and standards  
-Ensure client’s rights are adhered to  
-Companionship

* **JOB REQUIREMENTS:**
* ***Must be able to pass a pre-employment background check***
* Must have valid Texas driver’s license, auto insurance & dependable vehicle
* 1 year of professional caregiving experience (preferred)
* Hoyer/gait belt experience

**PAY:**  
$13-$16 per hour based upon the client and the skill set needed

**ABOUT US:**  
Come work for ""The Best"" Heaven at Home Senior Care, voted Best of Denton County two years in a row for Alzheimer's care and in-home care. We ensure our clients age with dignity in the comfort of their home with our highly trained caregivers, CNAs, and HHAs. Our valued caregiver pro's are a member of our dedicated healthcare team and perform various personal care services with compassion and professionalism to meet our client’s needs.

Job Types: Full-time, Part-time

Pay: $13.00 - $16.00 per hour

Benefits:

* Dental insurance
* Flexible schedule
* Health insurance
* Vision insurance

Schedule:

* 10 hour shift
* 12 hour shift
* 4 hour shift
* 8 hour shift
* Day shift
* Evening shift
* Monday to Friday
* Night shift
* On call

Work Location: In person","https://www.indeed.com/cmp/Heaven-At-Home-Senior-Care","http://www.heavenathomecare.com","Denton","","","","","","","",""
"c6230a9615e994f6","indeed","https://www.indeed.com/viewjob?jk=c6230a9615e994f6","http://www.indeed.com/job/caregiver-home-coordinator-c6230a9615e994f6","Caregiver - Home Coordinator","Caregiver, Inc.","Lancaster, TX, US","fulltime","2024-05-31","hourly","","","USD",False,"","","**Home Coordinator**

**Caregiver** is a leading Texas-based provider of services to adults with intellectual and developmental disabilities (IDD) that supports clients with the design, delivery, and management or personalized treatment plans in order to help them lead their best lives. We are looking for a Home Coordinator to join our team!

**FIND YOUR PASSION. BE UNIQUE. SHARE IT WITH OTHERS.** Everyone at Caregiver, Inc. Company is committed to a common goal – creating a world-class experience for our individuals. We are passionate about what we do while making a difference. We work with integrity, accountability, transparency, and compassion in everything we do because we understand those, we serve have a choice in providers. Our company provides care to people with intellectual and developmental disabilities to lead their unique lives independently.

**Position Summary**

Provides assistance to the Residential Services Director by validating quality, compliance with all program principles to ensure a safe and healthy environment for individuals. Manages day to day operations of assigned home and oversees performance of Direct Support Professionals.

**Essential Functions:**

* Validates the quality delivery of residential services by Direct Support Professionals to ensure the health and safety of individuals served.
* Ensures DSPs are trained in individual treatment and training plans in partnership with Residential Services Director.
* Submit grocery list to Office Manager weekly, ensuring a well-rounded and nutritious diet for individuals. Maintain supplies needed in assigned group home.
* Ensure individual dietary and texture needs correlate with doctor’s orders for all individuals.
* Facilitates on-the-job training for new hires and returns OJT checklist to RSD.
* Validates MARS, data collection sheets, vehicle maintenance logs, time sheets, and ensures timely submission of all required paperwork.
* Conduct fire drill verifications and ensure life safety measures in assigned home.
* Coordinates transportation services for individuals.
* Oversees maintenance of assigned homes and vehicles using home visit guide and maintenance request forms.
* Aids with medications and performs tasks delegated by a Registered Nurse.
* All other duties as assigned by supervisor.

**Supervisory Responsibilities:**

* Scheduling DSPs and closely monitoring overtime levels
* May assist the RSD with interviewing Direct Support Professionals.
* Overseeing performance and attendance for DSPs in assigned group home.
* Ensures that home is fully staffed, fills in when vacancies occur if unable to find staff to work

**Qualifications:**

* Has a sense of urgency and time management.
* Arrives to work promptly and consistently.
* A caring nature and a genuine desire to help others.
* Ability to handle multiple tasks efficiently and effectively.
* Ability to work with challenging behaviors and redirect with empathy and understanding.

**Education and/or Experience:**

* Valid Texas Driver’s license and good driving record.
* High School Diploma or GED
* 2 years of IDD experience preferred

**Why join Caregiver?**

**Fulfilling work**

Our mission is to enable people with intellectual and developmental disabilities to lead their unique lives with dignity, independence, and inclusion. We are committed to creating a world-class experience for the individuals we serve.

**Family Culture**

Inspired by the company’s founders more than 30 years ago, we work hard to keep that “family feel” across each of our locations. We want to be your home away from home.

**Professional Growth Opportunities**

95% of our organizational leaders started as direct care professionals. By taking a proactive approach in our employee’s growth and professional development, we mitigate employee turnover, increase employee satisfaction, and drive productivity.

**Benefits:**

* **FREE** virtual doctor visits and prescription **DISCOUNT** card for ALL employees AND family, save hundreds per visit!
* **NO CREDIT CHECK** bank accounts to all employees with cash advance opportunities.
* **$10,000** in tuition reimbursement annually for full-time eligible employees.
* **$10,000** in life insurance for all employees at no cost.
* Medical, Dental, Vision, Voluntary Life Insurance

**For more information on our organization, please visit our website https://cg-idd.com/** 

Keywords: Home Coordinator, Direct Service Provider, DSP, Caregiver, Caretaker, Intellectual Disability, Developmental Disability, IDD, Long-term Care, LTC, Home Health, Nurse Aide, Nurse Assistant, CNA, Home Health Aide

Job Type: Full-time

Pay: $12.00 per hour

Benefits:

* 401(k)
* Dental insurance
* Employee assistance program
* Flexible spending account
* Health insurance
* Health savings account
* Life insurance
* Paid time off
* Referral program
* Tuition reimbursement
* Vision insurance

Schedule:

* 10 hour shift
* 8 hour shift
* Evening shift
* Monday to Friday
* Weekends as needed

Application Question(s):

* This position requires evening availability M-F plus one weekend a month. Does that work for you?

Experience:

* caregiving: 1 year (Required)

License/Certification:

* driver's license (Required)

Shift availability:

* Night Shift (Required)
* Day Shift (Required)
* Overnight Shift (Required)

Work Location: In person","https://www.indeed.com/cmp/Caregiver-Inc-6","http://www.cg-idd.com","Fort Worth, TX","","1,001 to 5,000","$100M to $500M (USD)","Caregiver Inc. is a leading provider of services to adults with intellectual and developmental disabilities (IDD).","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/978dcae2f59f492bf0fca377fb45a7c9","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/b61ef50525c4b116d711f1292f40e6af","Mark Lashley","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/4181ab6e3c3a86af2cb492a6fbcd2f05"
"e28f1d03c4df77a0","indeed","https://www.indeed.com/viewjob?jk=e28f1d03c4df77a0","http://www.indeed.com/job/caregiver-direct-support-professional-e28f1d03c4df77a0","Caregiver - Direct Support Professional","Caregiver, Inc.","Greenville, TX, US","parttime, fulltime","2024-05-31","hourly","","","USD",False,"","","**Caregiver** is a leading Texas-based provider of services to adults with intellectual and developmental disabilities (IDD) that supports clients with the design, delivery, and management or personalized treatment plans in order to help them lead their best lives. We are looking for Direct Support Professionals to join our team!

**FIND YOUR PASSION. BE UNIQUE. SHARE IT WITH OTHERS.** Everyone at Caregiver, Inc. Company is committed to a common goal – creating a world-class experience for our individuals. We are passionate about what we do while making a difference. We work with integrity, accountability, transparency, and compassion in everything we do because we understand those, we serve have a choice in providers. Our company provides care to people with intellectual and developmental disabilities to lead their unique lives independently.

**Essential Responsibilities / Job Duties**The Direct Support Professional may be assigned other duties and responsibilities as directed by the Residential Coordinator.

* Directs personal assistance with daily living activities such as: grooming, eating, bathing, dressing, and personal hygiene
* Documents Service Delivery Logs
* Assists with meal planning and preparation and housekeeping
* Assists with ambulation and mobility as needed
* Secures and provides transportation
* Reinforces counseling and therapy activities
* Assists with medications and the performance of RN delegated tasks
* Supervises and assures of individuals’ health, safety, and security
* Facilitates inclusion in community activities, use of natural supports, social interaction, participation in leisure activities, and development of socially valued behavior.
* Maintains regular attendance and timeliness in duties.
* Maintains good work and personal ethics in dealing with co-workers and resident consumers.
* Does not engage in activities other than official business during work hours
* Presents a neat, clean appearance; dressed appropriately for the job.
* Reports incidents/injuries in a timely manner.
* Perform all other duties as assigned by management.
* Cooperates in internal/external investigations.

**Qualifications**

* A high school education or its equivalent is preferred.
* Some previous experience in supporting/assisting those with disabilities is preferred.
* Must be eighteen (18) years of age.
* Valid driver’s license and a good driving record.
* Ability to communicate effectively, orally and in writing.
* Satisfactory completion of criminal background checks as required by federal and/or state laws and any other post-offer, pre-employment screenings as mandated by a governing agency or the company.

**Why join Caregiver?**

**Fulfilling work** Our mission is to enable people with intellectual and developmental disabilities to lead their unique lives with dignity, independence, and inclusion. We are committed to creating a world-class experience for the individuals we serve.

**Family Culture** Inspired by the company’s founders more than 30 years ago, we work hard to keep that “family feel” across each of our locations. We want to be your home away from home.

**Professional Growth Opportunities** 95% of our organizational leaders started as direct care professionals. By taking a proactive approach in our employee’s growth and professional development, we mitigate employee turnover, increase employee satisfaction, and drive productivity.

**Benefits:**

* **FREE** virtual doctor visits and prescription **DISCOUNT** card for ALL Full-Time employees AND family, save hundreds per visit!
* **NO CREDIT CHECK** bank accounts to all employees with cash advance opportunities.
* **$10,000** in tuition reimbursement annually for full-time eligible employees.
* **$10,000** in life insurance for all employees at no cost.
* Medical, Dental, Vision, Voluntary Life Insurance
* 401K

**For more information on our organization, please visit our website https://cg-idd.com/**

Job Types: Full-time, Part-time

Pay: From $10.50 per hour

Benefits:

* 401(k)
* Dental insurance
* Flexible schedule
* Flexible spending account
* Health insurance
* Health savings account
* Life insurance
* Paid orientation
* Paid time off
* Paid training
* Referral program
* Tuition reimbursement
* Vision insurance

Schedule:

* 10 hour shift
* 12 hour shift
* 8 hour shift
* Day shift
* Evening shift
* Monday to Friday
* Night shift
* Overnight shift
* Overtime
* Weekends as needed

Experience:

* caregiving: 1 year (Preferred)

License/Certification:

* driver's license (Required)

Work Location: In person","https://www.indeed.com/cmp/Caregiver-Inc-6","http://www.cg-idd.com","Fort Worth, TX","","1,001 to 5,000","$100M to $500M (USD)","Caregiver Inc. is a leading provider of services to adults with intellectual and developmental disabilities (IDD).","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/978dcae2f59f492bf0fca377fb45a7c9","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/b61ef50525c4b116d711f1292f40e6af","Mark Lashley","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/4181ab6e3c3a86af2cb492a6fbcd2f05"
"071a409b7f87bf8f","indeed","https://www.indeed.com/viewjob?jk=071a409b7f87bf8f","http://www.indeed.com/job/residential-caregiver-weekly-pay-071a409b7f87bf8f","Residential Caregiver with Weekly Pay","Cornerstone Caregiving","Sanger, TX, US","parttime, fulltime","2024-05-31","","","","",False,"","","Cornerstone Caregiving is committed to providing exceptional care to individuals in need. Our caregivers are highly trained and compassionate, with a passion for making a positive impact in the lives of others. With flexible scheduling and competitive pay, working as a caregiver at Cornerstone Caregiving is a fulfilling and rewarding experience. Join our team today and help make a difference in the lives of those we serve.

Benefits

* Flexible Schedule
* Full-time and part-time hours available
* In-home and facility shifts available (vary by location)
* Immediate start
* Benefits package
* Competitive Pay
* Caregiver referral bonuses (vary by location)
* Caregiver appreciation prizes and drawings monthly
* WEEKLY PAY

Responsibilities and Duties

* Helping clients take prescribed medication
* Assisting with mobility in and around the house
* Personal care/hygiene
* Preparing meals
* Light housekeeping
* Companionship
* + other duties

Qualifications and Skills

* Caregiving experience
* A passion to help others
* Superior interpersonal skills
* Effective communication skills
* Unwavering patience
* Willing to travel
* Pass a background check

Desired Attributes

* Sociable
* Confident
* Hardworking
* Compassionate
* Dependable
* Trustworthy
* Honorable

*We are an equal opportunity employer and prohibit discrimination/harassment without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws*.

Job Types: Full-time, Part-time

Benefits:

* Dental insurance
* Flexible schedule
* Referral program
* Vision insurance

Experience:

* Caregiving: 1 year (Preferred)

License/Certification:

* Driver's License (Preferred)

Shift availability:

* Day Shift (Preferred)
* Night Shift (Preferred)
* Overnight Shift (Preferred)

Work Location: On the road","https://www.indeed.com/cmp/Cornerstone-Caregiving","http://www.cornerstonecaregiving.com","2612 Washington Ave Suite 1 Waco, TX 76710"," Health Care","51 to 200","","A senior home care service built by experienced home care professionals who are trained and ready to serve your loved one by supporting them whenever they need help, for as long as they need help.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f3dd0e94eb04a76dfcba0b9cbcf86e4d","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/121a8b04b944b15616795aefaa78f747","",""
"d00a3a496d7215d7","indeed","https://www.indeed.com/viewjob?jk=d00a3a496d7215d7","http://www.indeed.com/job/home-caregiver-d00a3a496d7215d7","In Home Caregiver","Heaven at Home Senior Care","Denton, TX, US","parttime, fulltime","2024-05-31","hourly",13.0,16.0,"USD",False,"","","*Heaven at Home Care* is looking to hire **high-energy motivated** caregivers and/or certified CNAs who know how to remain *professional, compassionate, and dedicated.*  
WE ARE CURRENTLY HIRING CAREGIVERS, CNAs, and HHAs IN THE DENTON AREA FOR PART-TIME, FULL-TIME, DAYS, AND/OR NIGHTS.

Applicants must be able to work their scheduled shift which may include but is not limited to weekends and holidays.

**BENEFITS:**  
Health Insurance - Medical  
FREE ONGOING education  
Shifts close to home Denton, Dallas, Ft. Worth,  
Consistent and reliable hours to include weekly pay with direct deposit  
Mobile time and attendance technology means easy access to your scheduling and care information.  
Access to PayActiv for immediate pay needs.

**JOB RESPONSIBILITIES:**  
-Provide client with hygiene care as directed including, but not limited to: bathing, grooming, oral care, dressing, undressing, toileting activities, feeding, meal preparation, linen changes, light housekeeping  
-Assist client in active and passive range of motion defined by the plan of care, document observed changes, report any changes to the agency supervisor  
-Assist client in walking and transportation to doctor appointments, outdoor activities, shopping  
-Develop and promote a safe environment for quality client care through adherence to established policies, procedures, and standards  
-Ensure client’s rights are adhered to  
-Companionship

* **JOB REQUIREMENTS:**
* ***Must be able to pass a pre-employment background check***
* Must have valid Texas driver’s license, auto insurance & dependable vehicle
* 1 year of professional caregiving experience (preferred)
* Hoyer/Gait belt experience

**PAY:**  
$13-$16 per hour based upon the client and the skill set needed

**ABOUT US:**  
Come work for ""The Best"" Heaven at Home Senior Care, voted Best of Denton County two years in a row for Alzheimer's care and in-home care. We ensure our clients age with dignity in the comfort of their home with our highly trained caregivers, CNAs, and HHAs. Our valued caregiver pro's are a member of our dedicated healthcare team and perform various personal care services with compassion and professionalism to meet our client’s needs.

Job Types: Full-time, Part-time

Pay: $13.00 - $16.00 per hour

Benefits:

* Dental insurance
* Flexible schedule
* Health insurance
* Vision insurance

Schedule:

* 10 hour shift
* 12 hour shift
* 4 hour shift
* 8 hour shift
* Day shift
* Evening shift
* Monday to Friday
* Night shift
* On call

Work Location: In person","https://www.indeed.com/cmp/Heaven-At-Home-Senior-Care","http://www.heavenathomecare.com","Denton","","","","","","","",""
"bee04d2fd28cee6f","indeed","https://www.indeed.com/viewjob?jk=bee04d2fd28cee6f","http://www.indeed.com/job/urgently-hiring-home-caregiver-weekly-pay-bee04d2fd28cee6f","URGENTLY HIRING! In Home Caregiver with Weekly Pay","Cornerstone Caregiving","Denton, TX, US","parttime, fulltime","2024-05-31","","","","",False,"","","Cornerstone Caregiving is committed to providing exceptional care to individuals in need. Our caregivers are highly trained and compassionate, with a passion for making a positive impact in the lives of others. With flexible scheduling and competitive pay, working as a caregiver at Cornerstone Caregiving is a fulfilling and rewarding experience. Join our team today and help make a difference in the lives of those we serve.

Benefits

* Flexible Schedule
* Full-time and part-time hours available
* In-home and facility shifts available (vary by location)
* Immediate start
* Benefits package
* Competitive Pay
* Caregiver referral bonuses (vary by location)
* Caregiver appreciation prizes and drawings monthly
* WEEKLY PAY

Responsibilities and Duties

* Helping clients take prescribed medication
* Assisting with mobility in and around the house
* Personal care/hygiene
* Preparing meals
* Light housekeeping
* Companionship
* + other duties

Qualifications and Skills

* Caregiving experience
* A passion to help others
* Superior interpersonal skills
* Effective communication skills
* Unwavering patience
* Willing to travel
* Pass a background check

Desired Attributes

* Sociable
* Confident
* Hardworking
* Compassionate
* Dependable
* Trustworthy
* Honorable

*We are an equal opportunity employer and prohibit discrimination/harassment without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws*.

Job Types: Full-time, Part-time

Benefits:

* Dental insurance
* Flexible schedule
* Referral program
* Vision insurance

Experience:

* Caregiving: 1 year (Preferred)

License/Certification:

* Driver's License (Preferred)
* CNA (Preferred)

Shift availability:

* Day Shift (Preferred)
* Night Shift (Preferred)
* Overnight Shift (Preferred)

Work Location: On the road","https://www.indeed.com/cmp/Cornerstone-Caregiving","http://www.cornerstonecaregiving.com","2612 Washington Ave Suite 1 Waco, TX 76710"," Health Care","51 to 200","","A senior home care service built by experienced home care professionals who are trained and ready to serve your loved one by supporting them whenever they need help, for as long as they need help.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f3dd0e94eb04a76dfcba0b9cbcf86e4d","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/121a8b04b944b15616795aefaa78f747","",""
"78f13962e52c9635","indeed","https://www.indeed.com/viewjob?jk=78f13962e52c9635","http://www.indeed.com/job/part-time-caregiverpersonal-assistant-78f13962e52c9635","PART TIME Caregiver/Personal Assistant","Lucent Health Group","Denton, TX, US","parttime","2024-05-31","hourly",16.0,18.0,"USD",False,"","","***ONLINE APPLICATION AVAILABLE or Apply through website:*** https://lhghealth.com/

Looking for a **part-time**, reliable caring attendant/caregiver in the Denton, TX (76205) area for **immediate hire**!

**The shift: MWF 10:00am-4:00pm** 

***\\*Once hired on with Lucent, you will be eligible to work additional hours.***

**Who We Are:** Lucent Health Group is dedicated to providing superior, personalized care in your home. Established in 2007, we are a Veteran-owned home health agency licensed by the State of Texas and certified by Medicare and Medicaid.

Caregiver duties on-site:

* Light housekeeping
* Bathing
* Light Meal Prep
* Offer companionship
* Other tasks assigned

Attendants serve as primary caregivers for non-medical services in the home. Attendants provide personal assistance services to patients in their place of residence, provide a safe and clean environment, work cooperatively with the patient and family, and report all issues to the supervisor.

Caregiver Requirements:

* Valid Driver License
* Vehicle/Reliable Transportation
* Must be 18 years or older
* Complete background check
* Able to lift up to 70lbs or more
* Include contact email in resume

Job Types: Part-time

Pay: $16/HR (Weekly pay)

Job Type: Part-time

Pay: $16.00 - $18.00 per hour

Expected hours: No less than 18 per week

Schedule:

* Day shift
* Morning shift

Application Question(s):

* Do you have a vehicle that is reliable?
* Do you have an issue working around small or large breed pets?
* Do you have a valid driver's license?

Work Location: In person","https://www.indeed.com/cmp/Lucent-Health-Group-1","","","","","","","","","",""
"c6299cfafaaf34c5","indeed","https://www.indeed.com/viewjob?jk=c6299cfafaaf34c5","http://www.indeed.com/job/prn-caregiver-needed-c6299cfafaaf34c5","PRN Caregiver (As Needed)","Autumn Leaves (J&M Family Management)","Corinth, TX, US","","2024-05-31","hourly","","","USD",False,"","","We are adding to our team!! We are looking for hard working, dependable individuals who, most importantly, have a big heart! Are you ready to make a difference in someone's life today? If the answer is yes...send us your resume or come by and fill out an application!!

***The Position:***

* As needed Caregiver: 5:45am - 2pm, 1:45pm - 10pm, 9:45pm - 6am
* Direct Deposit
* Assisting residents with ADLs (toileting, dressing, meals, laundry and social activities).
* Participation required for monthly in-service.
* Med delegation available.
* Vaccines not required.

Salary: $16.00 per hour

Benefits:

* Paid orientation
* Paid training
* Referral program

Pay: $15.00 per hour

Benefits:

* 401(k)
* 401(k) matching
* Continuing education credits
* Flexible schedule
* Opportunities for advancement
* Paid orientation
* Paid training
* Referral program

Healthcare setting:

* Assisted living facility

Schedule:

* 8 hour shift
* On call

Work Location: In person","https://www.indeed.com/cmp/Autumn-Leaves-(j&M-Family-Management)","http://www.autumnleaves.com","1900 ENCHANTED WAY
SUITE 200
GRAPEVINE, TX 76051","","501 to 1,000","$1M to $5M (USD)","J&M Family Management is a family-owned business with a passion for caring for people living with Alzheimer’s and other forms of dementia, with ten Autumn Leaves memory care communities in 4 states.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/04bac6cc9476c920d5864d1d3601c374","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/81b788900fa3362df8b669cc64652bb1","Mitchell Warren","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3731a50bebc5e75962770ce36b0fdb02"
"c2056cc428828c94","indeed","https://www.indeed.com/viewjob?jk=c2056cc428828c94","https://employers.indeed.com/j/view-job?id=d6059f2c2f834d8c63c5","Join Our Team: Morning Shift Caregiver Position","Always Best Care Senior Services","Plano, TX, US","parttime, fulltime","2024-05-31","hourly",14.0,15.0,"USD",False,"","","**Job Summary:**

Primary Function: Provide personal assistance and/ or health-related services to patients/clients in their place of residence; provide a safe and clean environment; work cooperatively with patients/clients and family; and report observations and problems to the supervisor.

**Job Qualification:**

**Education:** If 18 years of age must be either a high school graduate or enrolled in the vocational education program.

**Licensure:** Must have a valid driver's license or reliable transportation to travel to assignments and auto Insurance.

**Experience:** If at least 18 years of age have proof of competency through education and/or experience or demonstrate competency to perform tasks assigned. If under age 18, must successfully demonstrate competency to perform tasks assigned.

**Skills:** Must be able to follow written and verbal instructions and be competent to perform tasks assigned by supervisor. Demonstrate interest in the welfare of those who are elderly and/ or disabled. Must successfully complete a competency evaluation skills checklist and pass a written skills test required if performing G-tube feedings.

**Background Checks:** must agree to and pass a criminal history check and an employee misconduct registry check.

**The candidate must be comfortable working with clients that have pets at home.**

**The candidate must be willing to drive to Dallas, TX for an onsite interview.**

Job Types: Full-time, Part-time

Pay: $14.00 - $15.00 per hour

Schedule:

* 10 hour shift
* 12 hour shift
* 4 hour shift
* 8 hour shift
* Day shift
* Monday to Friday
* Morning shift
* No nights
* Weekends as needed

Experience:

* Caregiving: 2 years (Required)

Shift availability:

* Day Shift (Required)

Work Location: In person","https://www.indeed.com/cmp/Always-Best-Care-Senior-Services","https://www.alwaysbestcare.com","1406 Blue Oaks Blvd., Suite 100, Roseville, California 95747"," Health Care","10,000+","$100M to $500M (USD)","Always Best Care Senior Services assists seniors and disabled adults with a wide range of illnesses and personal needs.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d62dcaec7d97aa255d2bfc8657e2ad1f","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/fd7d2b940702839c18956d2602cd7c3b","Jake Brown","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/556ff7b1dcf0daf209d578a12273d4af"
"fa3acafbd0493df8","indeed","https://www.indeed.com/viewjob?jk=fa3acafbd0493df8","http://www.indeed.com/job/personal-care-assistant-lh0385-iii-fa3acafbd0493df8","Personal Care Assistant (LH0385 III)","001Care, Inc","Briar, TX, US","parttime","2024-05-31","hourly","","","USD",False,"","","TASK REQUIREMENTS FOR THIS POSITION: Shower assist, transfers, laundry, light housekeeping, shopping

We are looking for a competent personal care assistant to support physically or mentally challenged customers in their everyday lives. The fulfillment and satisfaction that comes with helping others surpass the challenges of this job. If you’re a compassionate, positive person who isn’t afraid to work hard, this job is for you. We expect you to be polite and a good communicator. Experience in housekeeping tasks and caring for the elderly or sick will make you a strong candidate.

SCHEDULE - 23.5 hrs/wk: Sun 9:00A-12:00P,Mon 9:00A-12:30P,Tue 9:00A-12:30P,Wed 9:00A-12:30P,Thu 9:00A-12:30P,Fri 9:00A-12:30P,Sat 9:00A-12:00P

Responsibilities

Ensure clients receive their medication on time

Support clients who can’t move on their own

Help clients dress, bathe, eat, etc.

Assist clients with physical therapy exercises

Cook meals according to the customer’s restrictions

Help customers with their shopping

Do necessary housekeeping to maintain a clean environment

Provide emotional support

Inform physicians or supervisors about uncommon events

Act quickly and responsibly in cases of emergency

Job Type: Part-time

Pay: $13.00 per hour

Expected hours: 24 per week

Schedule:

* Day shift
* Monday to Friday
* Weekends as needed

People with a criminal record are encouraged to apply

Experience:

* Caregiving: 1 year (Preferred)

Shift availability:

* Day Shift (Preferred)

Work Location: On the road","https://www.indeed.com/cmp/001care,-Inc","","","","","","","","","",""
